trip_id,pickup_location,drop_location,trip_status,vehicle_type,driver_rating,promo_code_used,wait_time_before_pickup,distance_travelled,fare_amount,passenger_rating,total_passenger,payment_method,duration_time,date,customer_id,passenger_type
TRIP100927,Gulshan,Mohammadpur,Completed,Car,3.8,No,17,5.85,147.25,4.7,1,Card,22,2024-06-29,CUST1629,Repeated
TRIP100928,Mirpur,Farmgate,Completed,Bike,5.0,Yes,2,2.0,447.56,3.1,2,Mobile Payment,56,2024-05-06,CUST1176,New
TRIP100929,Banani,Uttara,Completed,CNG,3.9,No,11,5.9,726.88,3.1,1,Cash,69,2024-02-05,CUST1349,Repeated
TRIP100930,Gulshan,Gulshan,Completed,Bike,5.0,Yes,16,20.27,718.16,4.4,1,Mobile Payment,60,2024-02-01,CUST1542,New
TRIP100931,Banani,Motijheel,Completed,Microbus,4.5,No,3,11.31,391.9,4.1,1,Cash,32,2024-04-05,CUST1331,Repeated
TRIP100932,Motijheel,Gulshan,Completed,Car,3.7,No,9,11.5,219.45,4.6,3,Card,17,2024-01-28,CUST1025,Repeated
TRIP100933,Motijheel,Uttara,Completed,CNG,3.5,No,3,2.88,475.7,4.3,4,Card,45,2024-05-12,CUST1642,Repeated
TRIP100934,Bashundhara,Gulshan,Cancelled,Microbus,3.8,Yes,16,14.15,988.52,3.4,2,Card,46,2024-03-21,CUST1665,New
TRIP100935,Uttara,Mirpur,Completed,CNG,4.2,No,7,12.89,788.9,4.9,4,Cash,62,2024-05-08,CUST1222,Repeated
TRIP100936,Mirpur,Motijheel,Completed,Car,4.4,No,5,24.29,171.62,4.1,1,Mobile Payment,21,2024-01-24,CUST1240,Repeated
TRIP100937,Bashundhara,Mirpur,Completed,Microbus,3.0,Yes,17,12.54,167.6,3.3,1,Mobile Payment,6,2024-06-22,CUST1278,Repeated
TRIP100938,Gulshan,Uttara,Completed,Microbus,3.1,No,2,16.68,992.96,4.8,3,Cash,21,2024-02-28,CUST1664,Repeated
TRIP100939,Farmgate,Farmgate,Completed,Car,4.9,No,2,21.6,605.46,4.1,1,Card,77,2024-06-28,CUST1265,New
TRIP100940,Dhanmondi,Mirpur,Completed,Car,3.8,Yes,2,1.51,726.3,3.7,1,Mobile Payment,56,2024-05-23,CUST1428,Repeated
TRIP100941,Gulshan,Mirpur,Completed,Car,4.3,No,7,1.32,768.53,4.1,4,Mobile Payment,26,2024-04-11,CUST1518,New
TRIP100942,Mirpur,Mohammadpur,Completed,Car,4.2,No,17,11.41,116.62,3.1,2,Card,65,2024-05-09,CUST1506,New
TRIP100943,Dhanmondi,Motijheel,Completed,CNG,4.3,No,17,4.81,218.03,3.7,1,Cash,81,2024-02-25,CUST1090,New
TRIP100944,Farmgate,Motijheel,Cancelled,CNG,4.2,Yes,10,4.44,465.81,4.5,2,Mobile Payment,63,2024-05-21,CUST1124,Repeated
TRIP100945,Mirpur,Farmgate,No-show,Car,4.9,Yes,13,16.28,244.26,4.3,2,Mobile Payment,58,2024-05-20,CUST1002,Repeated
TRIP100946,Gulshan,Mohammadpur,Cancelled,CNG,3.3,No,2,7.1,546.22,3.7,1,Cash,35,2024-03-25,CUST1491,Repeated
TRIP100947,Uttara,Mohammadpur,No-show,Bike,3.2,No,17,9.17,867.95,3.0,1,Card,76,2024-04-17,CUST1627,Repeated
TRIP100948,Mohammadpur,Banani,Completed,CNG,4.8,No,7,14.51,413.43,4.2,1,Cash,27,2024-03-12,CUST1679,Repeated
TRIP100949,Dhanmondi,Banani,Completed,Bike,3.4,Yes,9,3.53,581.0,3.4,1,Card,34,2024-06-08,CUST1396,Repeated
TRIP100950,Farmgate,Farmgate,Cancelled,CNG,4.4,No,1,3.97,760.22,3.2,1,Mobile Payment,56,2024-05-29,CUST1083,Repeated
TRIP100951,Banani,Dhanmondi,Completed,Car,3.1,No,10,6.48,183.06,4.4,2,Mobile Payment,7,2024-05-06,CUST1310,Repeated
TRIP100952,Bashundhara,Mirpur,Cancelled,Bike,4.0,No,12,23.86,902.83,3.3,2,Mobile Payment,74,2024-01-31,CUST1505,Repeated
TRIP100953,Uttara,Uttara,Completed,CNG,4.9,No,14,19.94,628.74,4.3,1,Mobile Payment,5,2024-02-23,CUST1457,Repeated
TRIP100954,Motijheel,Banani,Cancelled,Bike,4.9,No,17,5.84,173.16,3.8,3,Cash,61,2024-02-12,CUST1600,New
TRIP100955,Motijheel,Uttara,Completed,Car,4.9,No,1,23.3,689.47,3.8,3,Card,37,2024-04-10,CUST1549,Repeated
TRIP100956,Dhanmondi,Gulshan,Cancelled,Microbus,4.5,No,8,7.9,470.54,4.0,2,Card,15,2024-01-04,CUST1269,Repeated
TRIP100957,Dhanmondi,Mirpur,Completed,CNG,3.6,No,19,2.3,335.87,4.8,2,Card,35,2024-05-21,CUST1218,Repeated
TRIP100958,Dhanmondi,Bashundhara,Completed,CNG,3.6,No,1,10.54,512.36,4.9,1,Card,78,2024-03-05,CUST1066,New
TRIP100959,Mirpur,Dhanmondi,Completed,Microbus,3.1,No,2,17.56,637.84,4.2,1,Cash,68,2024-06-18,CUST1549,Repeated
TRIP100960,Banani,Dhanmondi,Completed,CNG,4.7,No,2,12.69,63.79,3.5,1,Cash,66,2024-03-22,CUST1347,Repeated
TRIP100961,Uttara,Banani,Completed,Bike,5.0,Yes,10,8.84,307.5,4.6,1,Mobile Payment,13,2024-01-04,CUST1596,New
TRIP100962,Mirpur,Dhanmondi,Completed,Bike,3.4,No,16,22.17,109.06,4.7,2,Mobile Payment,85,2024-05-05,CUST1473,New
TRIP100963,Uttara,Farmgate,Cancelled,Microbus,5.0,No,1,18.57,461.52,4.9,1,Cash,88,2024-06-11,CUST1041,Repeated
TRIP100964,Dhanmondi,Mohammadpur,Completed,Microbus,4.5,No,13,16.88,662.15,4.4,3,Cash,79,2024-02-21,CUST1475,Repeated
TRIP100965,Motijheel,Banani,Completed,Microbus,3.5,No,4,5.89,973.12,4.5,1,Mobile Payment,54,2024-04-10,CUST1067,New
TRIP100966,Uttara,Gulshan,Cancelled,Microbus,4.5,Yes,10,20.21,185.88,4.9,2,Cash,87,2024-06-15,CUST1397,Repeated
TRIP100967,Motijheel,Bashundhara,Completed,CNG,3.9,No,1,21.85,410.71,3.3,1,Cash,68,2024-04-12,CUST1572,Repeated
TRIP100968,Mohammadpur,Gulshan,Completed,Bike,4.6,No,14,9.8,111.64,3.2,1,Card,89,2024-05-15,CUST1505,Repeated
TRIP100969,Motijheel,Bashundhara,Completed,CNG,4.8,Yes,3,17.0,70.47,3.1,2,Card,75,2024-02-20,CUST1456,Repeated
TRIP100970,Mohammadpur,Uttara,Completed,Bike,4.1,No,3,12.35,478.26,4.8,2,Mobile Payment,28,2024-05-03,CUST1157,Repeated
TRIP100971,Mirpur,Mohammadpur,Cancelled,Bike,4.0,No,17,5.27,787.0,4.8,1,Mobile Payment,26,2024-03-20,CUST1669,New
TRIP100972,Gulshan,Farmgate,Completed,Bike,4.2,Yes,17,19.99,356.38,4.5,1,Cash,6,2024-05-09,CUST1006,Repeated
TRIP100973,Motijheel,Gulshan,Completed,Bike,3.3,No,19,10.82,164.54,4.1,2,Card,33,2024-04-22,CUST1626,Repeated
TRIP100974,Dhanmondi,Gulshan,Completed,Microbus,3.6,No,8,1.74,900.25,3.8,1,Card,80,2024-03-06,CUST1599,Repeated
TRIP100975,Uttara,Uttara,Completed,Car,3.0,No,13,8.82,756.15,4.6,3,Cash,8,2024-06-04,CUST1115,New
TRIP100976,Farmgate,Gulshan,Completed,Microbus,3.1,No,2,18.3,628.92,3.2,3,Card,48,2024-02-03,CUST1036,Repeated
TRIP100977,Gulshan,Dhanmondi,Completed,CNG,3.5,No,9,21.96,962.53,3.7,1,Cash,55,2024-04-18,CUST1286,Repeated
TRIP100978,Mohammadpur,Uttara,Completed,CNG,3.4,Yes,13,7.74,155.53,4.3,2,Card,44,2024-05-11,CUST1064,Repeated
TRIP100979,Mohammadpur,Uttara,Completed,CNG,3.8,No,10,2.58,823.84,4.6,1,Mobile Payment,69,2024-03-28,CUST1524,Repeated
TRIP100980,Farmgate,Motijheel,Cancelled,Bike,3.4,No,15,14.98,913.19,4.5,1,Mobile Payment,75,2024-06-18,CUST1200,Repeated
TRIP100981,Mohammadpur,Bashundhara,Completed,Bike,3.2,No,3,11.7,817.87,3.3,2,Mobile Payment,24,2024-02-07,CUST1691,Repeated
TRIP100982,Uttara,Gulshan,Completed,Microbus,4.1,Yes,7,5.42,150.17,4.9,1,Card,62,2024-03-17,CUST1075,Repeated
TRIP100983,Motijheel,Mohammadpur,Completed,CNG,4.8,No,19,5.24,203.87,4.4,3,Mobile Payment,58,2024-06-10,CUST1470,New
TRIP100984,Gulshan,Bashundhara,Completed,CNG,4.8,No,5,23.08,368.42,4.7,4,Cash,32,2024-01-17,CUST1614,New
TRIP100985,Dhanmondi,Uttara,Completed,Bike,5.0,No,12,1.32,291.23,4.2,1,Card,46,2024-01-15,CUST1081,Repeated
TRIP100986,Uttara,Mohammadpur,Completed,CNG,4.0,Yes,7,7.54,866.77,5.0,1,Card,84,2024-01-31,CUST1693,Repeated
TRIP100987,Dhanmondi,Bashundhara,Completed,Microbus,4.2,No,11,5.13,623.01,4.7,1,Card,22,2024-01-13,CUST1062,Repeated
TRIP100988,Uttara,Motijheel,Completed,Car,4.4,Yes,7,6.65,625.49,3.8,1,Mobile Payment,39,2024-03-20,CUST1626,Repeated
TRIP100989,Gulshan,Mirpur,Completed,Car,3.8,No,9,24.88,502.84,4.0,2,Card,11,2024-04-05,CUST1493,New
TRIP100990,Uttara,Bashundhara,Cancelled,Car,3.4,No,10,20.67,924.13,3.2,1,Cash,79,2024-06-18,CUST1199,New
TRIP100991,Dhanmondi,Uttara,Completed,CNG,3.6,Yes,10,16.62,376.8,3.3,2,Cash,81,2024-06-13,CUST1181,Repeated
TRIP100992,Bashundhara,Mohammadpur,Completed,Bike,3.6,No,19,3.16,173.85,3.3,1,Card,5,2024-02-15,CUST1220,New
TRIP100993,Mohammadpur,Mohammadpur,Completed,Microbus,3.2,No,1,10.03,440.04,3.9,1,Cash,64,2024-06-06,CUST1664,Repeated
TRIP100994,Dhanmondi,Uttara,Completed,CNG,3.2,Yes,7,22.02,519.38,4.9,1,Cash,47,2024-02-21,CUST1546,Repeated
TRIP100995,Uttara,Mohammadpur,Completed,Microbus,3.5,No,8,10.53,506.43,3.1,2,Card,54,2024-03-29,CUST1455,Repeated
TRIP100996,Motijheel,Mirpur,Completed,Bike,3.8,No,15,9.93,692.42,3.1,1,Mobile Payment,16,2024-04-04,CUST1024,Repeated
TRIP100997,Farmgate,Motijheel,Cancelled,CNG,4.4,No,3,14.6,881.26,3.8,1,Card,52,2024-06-04,CUST1302,New
TRIP100998,Bashundhara,Bashundhara,Completed,Bike,3.6,Yes,16,12.1,65.65,4.6,2,Cash,22,2024-06-13,CUST1517,Repeated
TRIP100999,Bashundhara,Gulshan,Cancelled,Microbus,4.0,No,14,24.13,113.15,4.3,4,Card,66,2024-04-30,CUST1533,Repeated
